RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-18073,12/21/2018,11/1/2018,50,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,France,2612,1,96.66,2,1688,3426.92,150.28,4.2
RES-18074,12/21/2018,7/25/2018,149,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,USA,2612,1,96.66,2,1688,3505.04,155.86,4
RES-18075,12/21/2018,9/6/2018,106,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board,USA,2612,1,96.66,1,1688,2338.98,145.14,4.1
RES-18076,12/21/2018,6/26/2018,178,9,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive,Germany,1646,1,95.92,2,1416,5230.08,196.06,4.8
RES-18077,12/21/2018,8/10/2018,133,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,95.92,2,1416,5005.98,183.61,4.7
RES-18078,12/21/2018,6/25/2018,179,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,USA,1646,1,95.92,2,1416,5015.34,184.13,4.8
RES-18079,12/21/2018,7/12/2018,162,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,USA,1646,1,95.92,2,1416,4941.36,180.02,4.7
RES-18080,12/21/2018,8/29/2018,114,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Mexico,1646,1,95.92,1,1416,3538.71,204.19,4.8
RES-18081,12/21/2018,9/7/2018,105,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board + EXC,USA,1646,2,95.92,6,1416,12989.16,177.54,4.5
RES-18082,12/21/2018,8/7/2018,136,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,USA,1646,1,95.92,2,1416,4829.76,173.82,4.5
RES-18083,12/21/2018,9/13/2018,99,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,USA,1646,1,95.92,2,1416,5022,184.5,4.5
RES-18084,12/21/2018,7/12/2018,162,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,USA,1646,1,95.92,2,1416,4919.22,178.79,4.8
RES-18085,12/21/2018,8/1/2018,142,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Canada,1646,2,95.92,4,1416,9499.32,169.37,5
RES-18086,12/21/2018,7/23/2018,151,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Canada,1646,1,95.92,1,1416,3326.4,180.6,4.8
RES-18087,12/21/2018,8/16/2018,127,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board + EXC,France,1646,1,95.92,1,1416,3443.76,193.64,4.9
RES-18088,12/21/2018,7/30/2018,144,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,USA,1646,1,95.92,2,1416,4867.02,175.89,4.7
RES-18089,12/21/2018,9/25/2018,87,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board + EXC,Germany,1646,1,95.92,1,1416,3496.14,199.46,4.9
RES-18090,12/21/2018,9/13/2018,99,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,Italy,1646,2,95.92,4,1416,10420.2,194.95,4.6
RES-18091,12/21/2018,9/25/2018,87,14,Queen Mary 2,Cunard Line,Transatlántico,Suite,Web,Full Board,Canada,1347,2,94.41,2,1253,11935.28,237.26,5
RES-18092,12/21/2018,6/27/2018,177,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,USA,1347,1,94.41,2,1253,9331.28,238.76,4.6
RES-18093,12/21/2018,7/30/2018,144,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive,Canada,1347,1,94.41,2,1253,8985.2,226.4,4.6
RES-18094,12/21/2018,6/16/2018,188,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive + EXC,Germany,1347,1,94.41,2,1253,9505.72,244.99,4.7
RES-18095,12/21/2018,8/4/2018,139,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,Full Board + EXC,Germany,1347,1,94.41,2,1253,9048.76,228.67,4.8
RES-18096,12/21/2018,4/15/2018,250,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,Canada,1347,1,94.41,2,1253,8946.84,225.03,4.9
RES-18097,12/21/2018,8/23/2018,120,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,Spain,1347,1,94.41,2,1253,9138.08,231.86,4.8
RES-18098,12/21/2018,10/5/2018,77,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive + EXC,Germany,1347,1,94.41,2,1253,8975.96,226.07,4.8
RES-18099,12/21/2018,7/6/2018,168,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,Spain,1347,1,94.41,1,1253,6096.16,246.44,4.7
RES-18100,12/21/2018,9/16/2018,96,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive + EXC,USA,1347,1,94.41,1,1253,5827.78,227.27,4.9
RES-18101,12/21/2018,8/12/2018,131,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,Full Board + EXC,USA,1347,1,94.41,1,1253,5969.04,237.36,4.7
RES-18102,12/21/2018,10/27/2018,55,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board,USA,1347,1,94.41,1,1253,6011.32,240.38,4.7
RES-18103,12/21/2018,8/26/2018,117,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive,USA,1347,1,94.41,2,1253,9383.92,240.64,4.7
RES-18104,12/21/2018,9/13/2018,99,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,France,1347,1,94.41,1,1253,6033.72,241.98,4.8
RES-18105,12/21/2018,7/30/2018,144,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,USA,1347,1,94.41,2,1253,9316.72,238.24,4.8
RES-18106,12/21/2018,6/30/2018,174,9,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,Full Board + EXC,Spain,2732,1,96.2,2,1500,4226.22,140.29,4.3
RES-18107,12/21/2018,7/27/2018,147,9,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board,Mexico,2732,1,96.2,2,1500,4021.2,128.9,4.1
RES-18108,12/21/2018,8/10/2018,133,9,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board + EXC,UK,2732,1,96.2,1,1500,2872.17,130.13,4.2
RES-18109,12/21/2018,8/20/2018,123,9,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,USA,2732,2,96.2,2,1500,5868,137,4.3
RES-18110,12/21/2018,8/6/2018,137,9,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,Germany,2732,1,96.2,1,1500,2987.1,142.9,4.3
RES-18111,12/21/2018,6/1/2018,203,9,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,All Inclusive + EXC,Germany,2732,1,96.2,2,1500,4121.82,134.49,4.6
RES-18112,12/21/2018,5/30/2018,205,9,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board + EXC,UK,2732,1,96.2,2,1500,4183.74,137.93,4.3
RES-18113,12/21/2018,8/22/2018,121,9,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board,USA,2732,1,96.2,1,1500,2891.79,132.31,4.4
RES-18114,12/21/2018,9/13/2018,99,9,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,Full Board,Germany,2732,1,96.2,1,1500,2903.67,133.63,4.4
RES-18115,12/21/2018,11/15/2018,36,9,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board + EXC,Germany,2732,1,96.2,2,1500,4163.04,136.78,4.4
RES-18116,12/21/2018,8/12/2018,131,9,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,USA,2732,1,96.2,1,1500,2927.43,136.27,4.1
RES-18117,12/21/2018,9/14/2018,98,9,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,USA,2732,1,96.2,1,1500,2920.14,135.46,4.3
RES-18118,12/21/2018,8/8/2018,135,9,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive + EXC,Germany,2732,1,96.2,2,1500,4125.96,134.72,4.3
RES-18119,12/21/2018,7/14/2018,160,9,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,All Inclusive,Germany,2732,1,96.2,1,1500,2925.81,136.09,4.3
RES-18120,12/21/2018,7/23/2018,151,9,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,All Inclusive,Canada,2732,1,96.2,1,1500,2926.89,136.21,4.3
RES-18121,12/22/2018,8/2/2018,142,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2626,1,95.01,1,2138,2481.29,165.47,4.4
RES-18122,12/22/2018,8/25/2018,119,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,Full Board + EXC,Germany,2626,1,95.01,2,2138,3966.62,188.83,4.7
RES-18123,12/22/2018,9/19/2018,94,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,Germany,2626,1,95.01,1,2138,2590.28,181.04,4.4
RES-18124,12/22/2018,8/10/2018,134,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive,France,2626,1,95.01,2,2138,3460.1,152.65,4.6
RES-18125,12/22/2018,10/21/2018,62,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,Full Board + EXC,UK,2626,1,95.01,1,2138,2470.93,163.99,4.4
RES-18126,12/22/2018,8/10/2018,134,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,USA,2626,1,95.01,2,2138,3751.44,173.46,4.6
RES-18127,12/22/2018,9/20/2018,93,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,Full Board + EXC,Canada,2626,1,95.01,2,2138,3500.14,155.51,4.5
RES-18128,12/22/2018,9/3/2018,110,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board + EXC,Germany,2626,1,95.01,1,2138,2517.2,170.6,4.4
RES-18129,12/22/2018,8/27/2018,117,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive + EXC,USA,2626,1,95.01,2,2138,3677.94,168.21,4.4
RES-18130,12/22/2018,7/4/2018,171,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,Full Board,Italy,2626,1,95.01,1,2138,2516.85,170.55,4.4
RES-18131,12/22/2018,7/26/2018,149,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,USA,2626,1,95.01,1,2138,2540.37,173.91,4.7
RES-18132,12/22/2018,8/25/2018,119,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive + EXC,Germany,2626,1,95.01,2,2138,3829.28,179.02,4.6
RES-18133,12/22/2018,9/2/2018,111,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,USA,2626,1,95.01,1,2138,2497.32,167.76,4.3
RES-18134,12/22/2018,8/20/2018,124,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,UK,2626,1,95.01,2,2138,3691.8,169.2,4.6
RES-18135,12/22/2018,7/20/2018,155,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,USA,2626,1,95.01,2,2138,3603.88,162.92,4.5
RES-18136,12/22/2018,8/23/2018,121,8,Icon of the Seas,Royal Caribbean,Caribe,Suite,Direct,Full Board,USA,2805,1,98.64,1,2350,3188.56,209.57,4.9
RES-18137,12/22/2018,8/12/2018,132,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,France,2805,2,98.64,4,2350,9815.36,212.23,4.9
RES-18138,12/22/2018,8/13/2018,131,8,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,USA,2805,1,98.64,1,2350,3073.2,195.15,4.8
RES-18139,12/22/2018,6/22/2018,183,8,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board + EXC,USA,2805,1,98.64,2,2350,4697.44,199.09,4.7
RES-18140,12/22/2018,7/23/2018,152,8,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,All Inclusive + EXC,Germany,2805,1,98.64,2,2350,4614.88,193.93,4.7
RES-18141,12/22/2018,7/3/2018,172,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board + EXC,Canada,2805,1,98.64,2,2350,4574.56,191.41,4.8
RES-18142,12/22/2018,9/17/2018,96,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,Germany,2805,1,98.64,1,2350,3116.48,200.56,4.7
RES-18143,12/22/2018,9/12/2018,101,8,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,Germany,2805,1,98.64,1,2350,3161.68,206.21,4.8
RES-18144,12/22/2018,10/10/2018,73,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,Spain,2805,1,98.64,2,2350,4664.64,197.04,4.8
RES-18145,12/22/2018,8/13/2018,131,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,USA,2805,1,98.64,1,2350,3185.84,209.23,4.9
RES-18146,12/22/2018,9/1/2018,112,8,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,UK,2805,2,98.64,2,2350,5897.28,179.58,4.8
RES-18147,12/22/2018,8/5/2018,139,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,UK,2805,1,98.64,2,2350,4814.56,206.41,4.7
RES-18148,12/22/2018,8/1/2018,143,8,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive + EXC,USA,2805,1,98.64,2,2350,4824.16,207.01,4.8
RES-18149,12/22/2018,10/19/2018,64,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board + EXC,UK,2805,2,98.64,2,2350,6178.24,197.14,4.9
RES-18150,12/22/2018,8/13/2018,131,8,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board,UK,2805,1,98.64,1,2350,3142,203.75,4.7
RES-18151,12/22/2018,8/17/2018,127,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,Spain,1643,1,100,2,1388,4871.8,149.09,4.6
RES-18152,12/22/2018,8/11/2018,133,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,Italy,1643,1,100,1,1388,3375.7,148.57,4.5
RES-18153,12/22/2018,10/14/2018,69,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,100,1,1388,3364.3,147.43,4.6
RES-18154,12/22/2018,8/16/2018,128,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,Spain,1643,1,100,1,1388,3248.1,135.81,4.8
RES-18155,12/22/2018,9/15/2018,98,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,UK,1643,1,100,1,1388,3435.1,154.51,4.5
RES-18156,12/22/2018,7/13/2018,162,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board + EXC,USA,1643,1,100,3,1388,6495.6,153.52,4.4
RES-18157,12/22/2018,8/20/2018,124,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,USA,1643,1,100,1,1388,3279.8,138.98,4.2
RES-18158,12/22/2018,7/23/2018,152,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,Spain,1643,1,100,1,1388,3457.4,156.74,4.5
RES-18159,12/22/2018,7/11/2018,164,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board + EXC,Germany,1643,1,100,1,1388,3347.9,145.79,4.6
RES-18160,12/22/2018,8/22/2018,122,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive,UK,1643,1,100,2,1388,4900,150.5,4.4
RES-18161,12/22/2018,9/7/2018,106,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,USA,1643,1,100,2,1388,5027.2,156.86,4.6
RES-18162,12/22/2018,9/30/2018,83,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,Germany,1643,1,100,2,1388,5070,159,4.5
RES-18163,12/22/2018,10/1/2018,82,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,Italy,1643,1,100,1,1388,3261.7,137.17,4.5
RES-18164,12/22/2018,8/23/2018,121,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive + EXC,USA,1643,2,100,2,1388,6898.6,155.93,4.6
RES-18165,12/22/2018,9/7/2018,106,10,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board,UK,1643,1,100,2,1388,4922,151.6,4.6
RES-18166,12/22/2018,11/19/2018,33,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,Italy,1250,1,100,1,1458,1639.44,220.86,4.9
RES-18167,12/22/2018,8/24/2018,120,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,Germany,1250,1,100,1,1458,1659.92,225.98,5
RES-18168,12/22/2018,7/29/2018,146,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Italy,1250,1,100,1,1458,1619.56,215.89,5
RES-18169,12/22/2018,9/30/2018,83,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Germany,1250,1,100,1,1458,1611.04,213.76,5
RES-18170,12/22/2018,7/12/2018,163,4,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,All Inclusive,USA,1250,1,100,2,1458,2507.52,218.94,4.8
RES-18171,12/22/2018,9/18/2018,95,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,Canada,1250,1,100,2,1458,2564.08,226.01,4.8
RES-18172,12/22/2018,8/14/2018,130,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,USA,1250,1,100,1,1458,1586,207.5,4.8
RES-18173,12/22/2018,8/21/2018,123,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,USA,1250,1,100,1,1458,1578.52,205.63,4.8
RES-18174,12/22/2018,10/5/2018,78,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,USA,1250,1,100,1,1458,1591.28,208.82,4.9
RES-18175,12/22/2018,7/14/2018,161,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,Spain,1250,2,100,4,1458,4880.48,210.53,4.9
RES-18176,12/22/2018,9/3/2018,110,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board,USA,1250,1,100,1,1458,1671.88,228.97,4.7
RES-18177,12/22/2018,9/18/2018,95,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board,USA,1250,1,100,2,1458,2575.84,227.48,4.7
RES-18178,12/22/2018,7/6/2018,169,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board,USA,1250,1,100,2,1458,2610,231.75,5
RES-18179,12/22/2018,9/6/2018,107,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Germany,1250,1,100,2,1458,2496.4,217.55,5
RES-18180,12/22/2018,9/28/2018,85,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,Spain,1250,1,100,2,1458,2431.52,209.44,5
RES-18181,12/22/2018,9/29/2018,84,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,Spain,2612,1,100,1,1688,2072.82,156.47,4.2
RES-18182,12/22/2018,8/31/2018,113,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,Full Board,Italy,2612,1,100,2,1688,2721.72,132.31,4.3
RES-18183,12/22/2018,7/9/2018,166,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,USA,2612,1,100,2,1688,2847.12,142.76,4
RES-18184,12/22/2018,10/8/2018,75,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,Spain,2612,2,100,2,1688,4129.56,155.13,4
RES-18185,12/22/2018,7/7/2018,168,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,UK,2612,1,100,1,1688,1966.5,138.75,4.1
RES-18186,12/22/2018,7/21/2018,154,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Direct,Full Board,Spain,2612,1,100,1,1688,1991.64,142.94,4.3
RES-18187,12/22/2018,8/10/2018,134,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,USA,2612,1,100,2,1688,2822.52,140.71,4.2
RES-18188,12/22/2018,8/1/2018,143,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,Mexico,2612,1,100,2,1688,2813.28,139.94,4.1
RES-18189,12/22/2018,8/28/2018,116,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,Full Board,Spain,2612,1,100,1,1688,1931.76,132.96,4.3
RES-18190,12/22/2018,10/18/2018,65,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,Full Board,Canada,2612,2,100,2,1688,4098.84,152.57,4
RES-18191,12/22/2018,7/27/2018,148,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,All Inclusive,Spain,2612,1,100,1,1688,1982.76,141.46,4.3
RES-18192,12/22/2018,8/17/2018,127,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,All Inclusive + EXC,Canada,2612,1,100,2,1688,2876.4,145.2,4.1
RES-18193,12/22/2018,6/4/2018,201,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,Spain,2612,1,100,2,1688,2880.12,145.51,4
RES-18194,12/22/2018,7/22/2018,153,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,Canada,2612,1,100,2,1688,2829.72,141.31,4.4
RES-18195,12/22/2018,9/17/2018,96,6,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive + EXC,Spain,2612,1,100,1,1688,1920,131,4.2
RES-18196,12/22/2018,8/12/2018,132,8,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,UK,1646,2,98.14,4,1416,8855.68,182.24,4.9
RES-18197,12/22/2018,8/9/2018,135,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,Germany,1646,1,98.14,2,1416,4461.92,184.37,4.7
RES-18198,12/22/2018,8/29/2018,115,8,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,Spain,1646,1,98.14,3,1416,5897.76,182.74,4.8
RES-18199,12/22/2018,10/6/2018,77,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,USA,1646,1,98.14,2,1416,4684,198.25,4.8
RES-18200,12/22/2018,7/2/2018,173,8,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive + EXC,USA,1646,2,98.14,2,1416,5836.8,175.8,4.7
RES-18201,12/22/2018,7/20/2018,155,8,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Canada,1646,1,98.14,1,1416,3028.24,189.53,4.9
RES-18202,12/22/2018,9/29/2018,84,8,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,UK,1646,1,98.14,2,1416,4587.36,192.21,4.5
RES-18203,12/22/2018,7/7/2018,168,8,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive,Germany,1646,1,98.14,3,1416,6033.12,188.38,4.7
RES-18204,12/22/2018,9/7/2018,106,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,Mexico,1646,1,98.14,2,1416,4708.8,199.8,4.6
RES-18205,12/22/2018,8/23/2018,121,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,France,1646,1,98.14,2,1416,4396.8,180.3,4.8
RES-18206,12/22/2018,8/12/2018,132,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,Spain,1646,1,98.14,3,1416,5961.12,185.38,4.6
RES-18207,12/22/2018,9/22/2018,91,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,Germany,1646,1,98.14,1,1416,2976.24,183.03,4.6
RES-18208,12/22/2018,7/10/2018,165,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board + EXC,Spain,1646,1,98.14,1,1416,2991.04,184.88,4.7
RES-18209,12/22/2018,7/1/2018,174,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,Spain,1646,1,98.14,2,1416,4707.36,199.71,4.9
RES-18210,12/22/2018,6/15/2018,190,8,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,Full Board,UK,1646,1,98.14,2,1416,4331.68,176.23,5
RES-18211,12/22/2018,8/1/2018,143,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board + EXC,USA,1347,1,95.45,1,1253,6215.55,225.37,4.6
RES-18212,12/22/2018,8/18/2018,126,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,UK,1347,1,95.45,2,1253,9488.7,221.79,4.9
RES-18213,12/22/2018,10/25/2018,58,15,Queen Mary 2,Cunard Line,Transatlántico,Suite,Web,All Inclusive,USA,1347,1,95.45,1,1253,6352.2,234.48,4.7
RES-18214,12/22/2018,8/9/2018,135,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board,Spain,1347,1,95.45,2,1253,9432.9,219.93,4.9
RES-18215,12/22/2018,7/10/2018,165,15,Queen Mary 2,Cunard Line,Transatlántico,Suite,Direct,Full Board + EXC,USA,1347,1,95.45,2,1253,9749.1,230.47,4.9
RES-18216,12/22/2018,9/16/2018,97,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,Full Board,Italy,1347,1,95.45,1,1253,6311.1,231.74,4.8
RES-18217,12/22/2018,8/27/2018,117,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,UK,1347,1,95.45,2,1253,10016.7,239.39,4.5
RES-18218,12/22/2018,9/8/2018,105,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive,France,1347,2,95.45,2,1253,13019.4,244.98,4.8
RES-18219,12/22/2018,8/7/2018,137,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,Spain,1347,1,95.45,2,1253,10224.6,246.32,5
